"Column0","INTPTLAT","INTPTLON","Children","Elderly","Poverty","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingQuality","Homeless","LivAlone","prediction","FloodHealthIndex","Cluster"
0,37.784807099999995,-122.4169858,0.102118016683,0.135000021325,0.38689904054300006,164.51799999999997,0,0.020017700000000003,3.199999999999994,6.689999999999996,1.9236,0.07700001779629999,11.049699999999993,4.6154,0.379000058912,50.15583744648295,52.1795,"cluster_0"
1,37.75943279999999,-122.4191486,0.30496206759299993,0.06800006395649995,0.6578861686260001,79.78249999999997,0,0.011734099999999997,11.199999999999994,16.81,7.502199999999999,0.11100004225,0.9095049999999879,17.613,0.15600006473199995,55.11023757054564,55.5928,"cluster_3"
2,37.74542799999999,-122.4566089,0.147013558958,0.13999958,0.294841115474,168.61199999999997,0,0.0000008712809999872878,4.299999999999992,12.689999999999996,2.7108999999999996,0.111999664,2.0818899999999863,4.6154,0.417998746,46.73224200783305,39.559799999999996,"cluster_4"
3,37.77027759999999,-122.4240413,0.11719170176199996,0.14599961442,0.16155960453,161.222,0,0.012318199999999993,3.1949999999999936,6.679499999999998,1.9206,0.08399978490099999,3.3167499999999994,3.7041000000000004,0.400998897357,47.50714372465042,43.8862,"cluster_4"
4,37.73272789999999,-122.4294954,0.139742,0.09399999999999996,0.464475,53.55939999999994,0,0,13.899999999999993,37.03,6.7351,0.12,7.173599999999989,3.219499999999999,0.2879999999999999,48.60389722658341,57.5397,"cluster_3"
5,37.7629823,-122.4431403,0.147731,0.09699999999999999,0.07025199999999998,140.641,0,0.014442599999999984,5.8927,5.4540999999999995,3.0719999999999996,0.04199999999999999,7.984029999999999,2.1589,0.363,44.759099840062305,37.5462,"cluster_4"
6,37.77632079999999,-122.4511121,0.16209799999999996,0.08599999999999994,0.20437300000000003,97.69009999999997,0,0.0026683499999999903,13.899999999999993,37.03,6.7351,0.05699999999999999,4.557289999999989,3.219499999999999,0.259,47.994136438203746,46.2329,"cluster_0"
7,37.797041899999996,-122.432109,0.158658676081,0.16299968566399997,0.269630376602,167.30399999999997,0,0.0007006959999999854,11.199999999999994,16.81,7.502199999999999,0.09499982297409999,3.125889999999985,3.219499999999999,0.19399971228200003,50.21778456602213,49.9264,"cluster_0"
8,37.79444089999999,-122.4251549,0.09275074067519998,0.056956869024099965,0.171817894686,-6.340250000000054,0.15921699999999997,0.0015675099999999929,3.443699999999995,30.822000000000003,2.2718,0.08093871140900001,9.610979999999996,19.213900000000002,0.47364127832499997,54.147976415916645,61.81919999999999,"cluster_3"
9,37.779872999999995,-122.4184178,0.18227961134399995,0.128093904,0.22222405689599997,140.584,0,0.0023483599999999855,10.078799999999992,15.845700000000003,6.3836,0.09433271999999997,3.7110699999999985,2.0778999999999987,0.15887615999999996,48.262580985784254,46.606300000000005,"cluster_0"
